,t (s),x (mm),y (mm),angle (°)
0,0.0,1479.7846829755472,2553.732730647021,-156.93771529780275
1,0.03346994535519125,1336.8142732232282,2628.8496064502197,-166.52974314400103
2,0.0669398907103825,1346.798356726476,2590.719053000304,-161.9282448257792
3,0.10040983606557376,1337.0882106207916,2629.378216603444,-166.6847204400638
4,0.133879781420765,1337.0918135195777,2627.952070879035,-166.32082345401346
5,0.16734972677595628,1422.785500714403,2572.008823046096,-158.62508589283868
6,0.20081967213114751,1337.0918135195777,2627.952070879035,-166.32082345401346
7,0.23428961748633875,1336.3697298140164,2629.469518013371,-166.49111379224234
8,0.26775956284153,1336.3697298140164,2629.469518013371,-166.49111379224234
9,0.3012295081967213,1331.7897470863395,2633.759984348439,-165.9783657026104
10,0.33469945355191255,1336.664217035156,2629.899317652038,-166.5283470275401
11,0.36816939890710376,1334.151350685404,2633.091264808716,-166.72314977968324
12,0.40163934426229503,1414.7660838165684,2575.4849919347625,-159.0728026858729
13,0.4351092896174863,1385.5622357975167,2657.999515863046,-160.5383846299179
14,0.4685792349726775,1336.7219679510474,2630.1589579161355,-166.55932633491136
15,0.5020491803278688,1335.5482478684867,2631.5244104750564,-167.19653840588865
16,0.53551912568306,1336.0870198765667,2627.6026851142374,-167.41845821247978
17,0.5689890710382512,1336.0870198765667,2627.6026851142374,-167.41845821247978
18,0.6024590163934426,1312.086801516802,2593.2608559466876,-165.81615814090063
19,0.6359289617486338,1312.086801516802,2593.2608559466876,-165.81615814090063
20,0.6693989071038251,1335.4450988868434,2631.24446293929,-167.3310873137333
21,0.7028688524590163,1401.1616422882832,2610.4865366685685,-160.2154618848765
22,0.7363387978142075,1333.816333414752,2631.147886138416,-167.06940948645254
23,0.7698087431693988,1502.0685064759557,2563.5754880976447,-156.80596938843178
24,0.8032786885245901,1334.6474416336569,2632.043631050215,-167.38976242289863
25,0.8367486338797813,1334.6474416336569,2632.043631050215,-167.38976242289863
26,0.8702185792349726,1330.7883762491413,2633.5450736027424,-166.70283038371872
27,0.9036885245901638,1393.3861104661537,2591.3715298339694,-160.44221565849872
28,0.937158469945355,1333.3831009061414,2628.933760724992,-167.33762422628143
29,0.9706284153005463,1418.398463232516,2597.746020070254,-159.2331321549297
30,1.0040983606557377,1478.8459376491196,2567.756138138983,-157.53828169266444
31,1.0375683060109289,1333.9306920476943,2629.3989749655616,-167.4489938966807
32,1.07103825136612,1409.3571807524472,2620.8932812429875,-160.07575114597296
33,1.1045081967213113,1333.8864099317784,2633.930864442792,-167.72163109308468
34,1.1379781420765025,1335.666350793678,2633.5542880098933,-167.51621377630735
35,1.171448087431694,1334.788145738422,2632.3582356821494,-167.62113019408855
36,1.2049180327868851,1335.518513336392,2634.304698671704,-167.77723667307305
37,1.2383879781420764,1423.5140263101202,2611.909596516962,-159.65573092725037
38,1.2718579234972676,1424.0213907880525,2612.3910894127744,-159.8422808911209
39,1.3053278688524588,1423.4992852242895,2611.222089792647,-160.0941626647577
40,1.3387978142076502,1335.1746407877768,2632.4062537089676,-168.123281190798
41,1.3722677595628414,1374.4612665733223,2659.9442708766514,-162.3135025092456
42,1.4057377049180326,1413.158684474448,2601.490942960119,-160.28923391549012
43,1.4392076502732238,1330.8445539764612,2631.6861673797503,-167.69712997319738
44,1.472677595628415,1330.8445539764612,2631.6861673797503,-167.69712997319738
45,1.5061475409836063,1401.781510312544,2583.0772501125093,-160.86799349843255
46,1.5396174863387977,1402.0756845207825,2583.0893900703186,-160.94100250216866
47,1.573087431693989,1461.7133656970423,2584.3069691713404,-158.79376718762072
48,1.6065573770491801,1333.2380397623701,2634.656894028088,-168.07354938822107
49,1.6400273224043713,1333.1158915087485,2630.191308829267,-168.11873870763776
50,1.6734972677595625,1308.884573180973,2589.958032025591,-166.60016657761304
51,1.706967213114754,1331.6045996602427,2634.398937668331,-167.92687800406094
52,1.7404371584699452,1333.8430248767447,2632.245604793764,-168.3536913681782
53,1.7739071038251364,1334.3919947374682,2626.8574793772887,-168.24465320890357
54,1.8073770491803276,1333.9867107733166,2630.6021007620902,-168.28397826275315
55,1.8408469945355188,1334.9654469247089,2632.74495550662,-168.29632887831463
56,1.87431693989071,1333.4700123993707,2634.553803979082,-168.38048808043823
57,1.9077868852459015,1331.6233807594522,2630.416940391218,-168.15432062612666
58,1.9412568306010927,1333.2975516533234,2629.2530413162926,-168.70599946116386
59,1.9747267759562839,1334.2677057465671,2631.4101385872627,-168.72032724758145
60,2.0081967213114753,1428.338667310381,2595.265797824903,-160.89807183779354
61,2.0416666666666665,1404.7873425496853,2606.917573458534,-161.63260995727416
62,2.0751366120218577,1452.7646016040244,2564.679375551241,-159.81189465747588
63,2.108606557377049,1531.9963863233957,2546.311540903429,-157.50755076323932
64,2.14207650273224,1436.484210432894,2585.93158055604,-160.48393456599916
65,2.1755464480874314,1436.484210432894,2585.93158055604,-160.48393456599916
66,2.2090163934426226,1427.5247779525016,2571.3843578514625,-161.12059596497016
67,2.242486338797814,1449.186019567459,2597.96108535961,-160.37468635116207
68,2.275956284153005,1406.1225079174287,2606.2276801316625,-161.68544228501185
69,2.309426229508196,1405.9140752221663,2606.3972453740157,-161.74372166378652
70,2.342896174863388,1422.8483758878856,2605.9453788374194,-161.07871378994525
71,2.376366120218579,1332.6538591506696,2630.304934919658,-169.06912337262327
72,2.4098360655737703,1332.6538591506696,2630.304934919658,-169.06912337262327
73,2.4433060109289615,1332.6538591506696,2630.304934919658,-169.06912337262327
74,2.4767759562841527,1333.3393011896974,2627.9281378162505,-169.20737122648183
75,2.510245901639344,1311.6960496577929,2594.9763445508584,-168.06474158106724
76,2.543715846994535,1332.3416245994217,2623.768948560054,-169.6166961783103
77,2.5771857923497263,1333.7425985445664,2624.6275497089273,-169.34323596992868
78,2.6106557377049175,1422.0042834298029,2595.489659396622,-161.9000295347881
79,2.6441256830601088,1417.7008044521053,2571.1671266811372,-162.21526088280456
80,2.6775956284153004,1465.8005726569547,2574.93036991601,-160.7007325104297
81,2.7110655737704916,1436.2128130573437,2584.689587864606,-161.53021326702353
82,2.744535519125683,1447.553848606792,2568.291132972844,-161.11527605415682
83,2.778005464480874,1313.9020726605552,2589.6815172303827,-168.1739276395353
84,2.8114754098360653,1395.90423348791,2640.345761628875,-163.45033754220262
85,2.8449453551912565,1332.7987093974048,2628.9017446629578,-169.97882419794155
86,2.8784153005464477,1332.2827663802714,2625.1703627420375,-169.6959478311652
87,2.911885245901639,1331.0555587395188,2625.3052354560446,-169.89983425804527
88,2.94535519125683,1332.1951739023134,2621.6791121487727,-169.88084447304723
89,2.9788251366120213,1331.241370348945,2627.9571871650046,-169.71936484020821
90,3.0122950819672125,1332.4283113560402,2628.7894799055352,-170.26378775796059
91,3.045765027322404,1332.4283113560402,2628.7894799055352,-170.26378775796059
92,3.0792349726775954,1407.0677147995752,2603.4429606054723,-162.83849277151475
93,3.1127049180327866,1434.5621443540144,2567.6616773682063,-162.072782018284
94,3.146174863387978,1333.3391307620986,2627.6689109950516,-170.40747988006643
95,3.179644808743169,1436.2405629442592,2581.997516407824,-161.92063084064918
96,3.2131147540983602,1436.6168432317052,2581.492567145517,-162.44982430397005
97,3.2465846994535514,1335.6394713501818,2622.6019302589157,-170.5133057231115
98,3.2800546448087426,1356.7301848684992,2583.280379106174,-165.45592250750263
99,3.313524590163934,1335.897048258409,2622.5772042401245,-170.55985052910577
100,3.346994535519125,1334.545157003608,2624.9790860522817,-170.5391497088689
101,3.3804644808743163,1334.545157003608,2624.9790860522817,-170.5391497088689
102,3.413934426229508,1334.545157003608,2624.9790860522817,-170.5391497088689
103,3.447404371584699,1333.5979812196892,2622.9061393752654,-171.24397677235038
104,3.4808743169398904,1333.5979812196892,2622.9061393752654,-171.24397677235038
105,3.5143442622950816,1434.7052301806489,2560.782682239604,-163.14236386588723
106,3.5478142076502728,1333.9351104703821,2621.840981008687,-171.19976438417632
107,3.581284153005464,1333.5048863501324,2620.6492295116295,-170.7187303357672
108,3.614754098360655,1331.8284109270985,2624.2243259718875,-170.97507049837003
109,3.6482240437158464,1331.227087848775,2625.967067843998,-171.36750650768283
110,3.6816939890710376,1332.3098551326175,2625.0403293992676,-171.47276601954422
111,3.715163934426229,1332.0944380400288,2620.8557377033994,-171.57879655879083
112,3.74863387978142,1331.4988921092408,2624.9293331309927,-170.99173762197685
113,3.7821038251366117,1333.6237723599406,2620.2513506260443,-171.8422827962536
114,3.815573770491803,1330.299497800877,2626.185257451655,-171.58716844787295
115,3.849043715846994,1407.1541771832235,2600.0436475651345,-164.3813656010716
116,3.8825136612021853,1407.3486634669189,2600.6543061904313,-164.53036824340612
117,3.9159836065573765,1333.7655192169454,2617.9638731872637,-171.75970778937278
118,3.9494535519125678,1332.2003254114952,2617.60994793793,-171.99476241622088
119,3.982923497267759,1333.9495782007862,2618.2322159313235,-171.8049038109238
120,4.016393442622951,1332.0758554166941,2620.455683201236,-172.51216834777864
121,4.049863387978141,1332.1875901228136,2621.8936566974553,-172.32214144489683
122,4.083333333333333,1420.1906166428455,2566.8704637212018,-164.5201358109863
123,4.116803278688524,1333.4338000100236,2621.260165214597,-172.15430483248602
124,4.1502732240437155,1333.9130507545497,2620.69750678921,-172.52749300387984
125,4.183743169398906,1332.1874365048761,2617.241891966689,-172.5337823024476
126,4.217213114754098,1333.1827966210928,2616.3836008413946,-172.57626975715152
127,4.250683060109289,1328.4333752886737,2621.7188915155953,-172.30533455329453
