,t (s),x (mm),y (mm),angle (°)
0,0.0,525.4338634008641,2714.726699979826,-112.08037220133536
1,0.03341645885286783,525.4338634008641,2714.726699979826,-112.08037220133536
2,0.06683291770573566,530.6019134798262,2728.184408068457,-112.4704041829265
3,0.10024937655860348,539.9851857269698,2730.03375490257,-111.75390183359809
4,0.1336658354114713,529.4477684294453,2730.273544857028,-112.00876438903538
5,0.16708229426433913,538.2617373958766,2729.8332131483044,-112.13339947930035
6,0.20049875311720697,529.4720184799838,2723.729646806775,-112.07444523807808
7,0.2339152119700748,534.3109474334857,2733.562927659009,-112.85823275784398
8,0.2673316708229426,536.4919188623314,2736.5440494042005,-112.61382334708455
9,0.30074812967581044,534.3156241503503,2730.9674917872303,-111.74507289271415
10,0.33416458852867825,536.2572852478263,2732.932951721226,-112.26288612643395
11,0.3675810473815461,540.2277638047738,2742.3120189025467,-111.77651708500008
12,0.40099750623441394,534.8687850309883,2734.582572466086,-111.99150165087252
13,0.43441396508728175,533.2405012195384,2733.942603116053,-112.00319630853315
14,0.4678304239401496,523.8253342950163,2722.1335337709124,-112.20118349566388
15,0.5012468827930174,529.2712125462829,2733.7807025411676,-111.88540919514844
16,0.5346633416458852,528.8236052326617,2733.2515566993375,-111.99719608715927
17,0.5680798004987531,535.0760094808769,2735.2589738805123,-112.04815576255581
18,0.6014962593516209,542.988806796366,2741.088267192294,-112.1066772357245
19,0.6349127182044887,535.0760094808769,2735.2589738805123,-112.04815576255581
20,0.6683291770573565,535.0760094808769,2735.2589738805123,-112.04815576255581
21,0.7017456359102244,535.0760094808769,2735.2589738805123,-112.04815576255581
22,0.7351620947630922,538.6715100008553,2740.654634881628,-112.56526769970148
23,0.7685785536159601,524.6341417169078,2728.1780242335117,-112.00636704629403
24,0.8019950124688279,533.1599774228848,2739.5634643582143,-112.52116296013727
25,0.8354114713216957,521.904141933349,2718.528146905102,-112.20880937838993
26,0.8688279301745635,524.9037963004943,2727.488107371587,-112.52138291936984
