,t (s),x (mm),y (mm),angle (°)
0,0.0,1269.5981972950926,2639.810146164871,117.80861362224225
1,0.033405797101449274,1267.6982770900295,2637.6012356544093,114.63099939159488
2,0.06681159420289855,1267.1224359300522,2637.046686839594,112.5621792366184
3,0.10021739130434781,1267.5033544578125,2637.1095606491554,110.17869598932572
4,0.1336231884057971,1268.3227761361077,2634.9533439153565,108.39616814807863
5,0.16702898550724637,1266.5684129069177,2638.3383605835274,106.04177507669584
6,0.20043478260869563,1265.3358605114524,2637.912426414504,104.06345366823739
7,0.2338405797101449,1264.3741391112512,2637.7987847015506,101.91574591101183
8,0.2672463768115942,1263.4507823069916,2636.2631771191277,100.03527258550437
9,0.30065217391304344,1263.0759837855312,2634.411117281882,98.10749580948826
10,0.33405797101449275,1265.973200977977,2633.6291841001052,96.73796091933617
11,0.367463768115942,1264.216574454315,2635.005166255827,94.35787859275965
12,0.40086956521739125,1264.059061137224,2635.8830997764276,92.24177187392344
13,0.43427536231884056,1263.9701893361178,2636.3853947199455,90.51799361699372
14,0.4676811594202898,1264.6465095988829,2632.1325475066515,88.69586500773795
15,0.5010869565217391,1264.4093136108677,2630.956360511629,87.15961052190772
16,0.5344927536231884,1264.0865261567724,2631.6092810149066,85.33137423528366
17,0.5678985507246377,1262.5105518069458,2633.4574202597423,83.3545686859914
18,0.6013043478260869,1264.1447214646628,2631.2166415338943,81.30004525999699
19,0.6347101449275362,1263.8313865324922,2630.779138570787,79.71968771532613
20,0.6681159420289855,1264.3041501801363,2626.765743815927,78.66570189841732
21,0.7015217391304347,1264.1440457127524,2627.1887315621907,76.76480042139706
22,0.734927536231884,1263.8037504840654,2630.1295972232597,74.97135761232178
23,0.7683333333333333,1262.8151601789996,2628.2072856267996,73.05545079153998
24,0.8017391304347825,1262.9281731077886,2628.4872015781434,71.25318811968795
25,0.8351449275362318,1261.4353194905607,2632.03745853587,69.67064448873204
26,0.8685507246376811,1262.9454994873938,2625.9596636124893,68.07636712157151
27,0.9019565217391304,1261.876564466554,2627.6262687496637,66.05747237622671
28,0.9353623188405796,1262.725778652838,2626.5388681506147,64.18228385327394
29,0.9687681159420289,1263.4657395603692,2623.2975056382966,62.674755087342376
30,1.0021739130434781,1262.9550864129055,2622.5374947662226,60.666484757841005
31,1.0355797101449276,1265.0927957714293,2625.909108987003,59.293779287292736
32,1.0689855072463768,1265.3202584883102,2623.729853312216,57.37065945391919
33,1.102391304347826,1264.067206447428,2623.643065981225,54.95027744132976
34,1.1357971014492754,1262.4752380044602,2627.1743282534967,52.88613800174875
35,1.1692028985507246,1262.3251432751363,2626.448612509942,50.8603277989036
36,1.2026086956521738,1260.783119686392,2627.8793089418746,48.672059251877656
37,1.2360144927536232,1263.1185482581627,2622.27762048022,46.420001855123
38,1.2694202898550724,1264.1265239265222,2620.1377298749308,44.6462328548003
39,1.3028260869565216,1263.0084430936336,2623.2583814101126,42.47461924418016
40,1.336231884057971,1262.2008929401486,2625.5359990961297,39.63722449590308
41,1.3696376811594202,1262.7766001047703,2620.317109558355,37.017625874626866
42,1.4030434782608694,1261.4221946637774,2621.5711630861515,34.20526895846138
43,1.4364492753623188,1261.8258584670361,2621.3455711721545,31.79576171387371
44,1.469855072463768,1259.9080089476072,2625.1983458435507,29.16406475097415
45,1.5032608695652172,1261.9352076325195,2622.0670192031716,27.276192889054578
46,1.5366666666666666,1257.9829454331948,2625.991787295733,23.05554779974073
47,1.5700724637681158,1261.3730585910635,2620.1880935852523,21.46060333377804
48,1.603478260869565,1257.9268760979144,2622.206610717846,17.72882101993794
