,t (s),x (mm),y (mm),angle (°)
0,0.0,919.8091994723651,876.558957880311,106.16862564824316
1,0.03350694444444444,929.804363515284,891.9601527253931,109.70991883746771
2,0.06701388888888889,899.544062605904,878.5341530667383,112.01018606700725
3,0.10052083333333334,910.5037728372805,870.4071468629309,115.28853636644834
4,0.13402777777777777,900.3651307840859,874.8163456130374,118.13611507511891
5,0.1675347222222222,891.5541436483907,855.3775013858303,120.65914799253058
6,0.20104166666666667,896.7773736916834,881.4093920359182,123.40101431823727
7,0.2345486111111111,895.8325627216389,827.2069939192479,125.7669239119154
8,0.26805555555555555,899.6290023227482,846.3845162598495,129.21457080742957
9,0.3015625,874.7870678219239,840.7492078335222,131.22014324417597
10,0.3350694444444444,876.4620317614651,849.9246071127686,132.98669554465476
11,0.3685763888888889,896.6487964435463,915.6556213027134,135.18531028530617
12,0.40208333333333335,898.4725659024215,904.4857561064368,136.56090257756148
13,0.43559027777777776,892.690342764529,887.1061175771306,138.50143484926366
14,0.4690972222222222,875.5191400762891,872.6122917247635,139.7795437131073
15,0.5026041666666666,891.622855428535,899.5980321617117,141.41199437726584
16,0.5361111111111111,883.835297926943,871.6072265666321,144.88598374333594
17,0.5696180555555556,865.1726963922517,857.5144075936623,147.4098566429688
18,0.603125,,,
19,0.6366319444444444,,,
20,0.6701388888888888,866.9110255748225,870.7636060759069,151.76344555945073
21,0.7036458333333333,811.6292937432057,703.1458642334592,153.55521958628606
22,0.7371527777777778,850.8306093069586,845.461627065114,152.98449267610638
23,0.7706597222222222,842.72157372613,857.1068422381904,154.8532365300847
24,0.8041666666666667,,,
25,0.837673611111111,849.7620758588135,792.3509167804655,167.25411982315302
26,0.8711805555555555,,,
27,0.9046875,,,
28,0.9381944444444444,,,
29,0.9717013888888889,,,
30,1.0052083333333333,902.195618146545,1025.5309090953433,162.46704974192102
31,1.0387152777777777,,,
32,1.0722222222222222,,,
33,1.1057291666666667,912.2084562989857,1109.9861772907982,165.24230750862026
34,1.1392361111111111,924.8166096082683,1098.7459475510777,166.17954778951167
35,1.1727430555555556,914.3881194603454,1121.996182356799,167.55049209108745
36,1.20625,925.681036517399,1132.0298091509364,168.43746961379702
37,1.2397569444444445,924.8505661222877,1127.2018805639593,169.93056348164944
38,1.2732638888888888,904.5928715127459,1083.6782534448646,170.87960104847258
39,1.3067708333333332,919.0977141948506,1151.2937405960022,171.90517280845611
40,1.3402777777777777,933.7830146972304,1150.3431923548392,172.85035459244747
41,1.3737847222222221,953.3058682376874,1207.666909956921,174.1963979015319
42,1.4072916666666666,931.4320665013613,1159.3445002913313,175.35216316058563
43,1.440798611111111,,,
44,1.4743055555555555,,,
45,1.5078125,,,
46,1.5413194444444445,,,
47,1.574826388888889,,,
48,1.6083333333333334,921.1718659690563,1189.3574609916077,-176.981697689654
49,1.6418402777777776,,,
50,1.675347222222222,907.99823095302,1191.3064025055457,-174.68770771462553
51,1.7088541666666666,919.8121316399872,1198.1150563229291,-173.1340968591507
52,1.742361111111111,906.0543174088926,1193.4777179631685,-171.1530744552439
53,1.7758680555555555,913.561619543565,1221.438494337073,-171.2269361555877
54,1.809375,925.0282645610912,1229.9700150079075,-168.2015335517028
55,1.8428819444444444,921.6561833124073,1217.6758303522636,-162.80784664544305
56,1.8763888888888889,923.0232236267881,1221.4554376728372,-161.60851161905725
57,1.9098958333333333,945.7944258074658,1254.039400995487,-159.15670287222778
58,1.9434027777777778,929.4229177584958,1216.7140823555135,-156.4520240326916
59,1.976909722222222,914.9739114223141,1207.6191016830876,-154.10689545193605
60,2.0104166666666665,934.7704806749822,1257.4361211977355,-152.57821190013482
61,2.043923611111111,939.7665881023538,1278.6144947038222,-150.17542841446468
62,2.0774305555555554,912.6703521746236,1235.3729635329737,-147.13168560047455
63,2.1109375,948.6339341524123,1308.9400242062675,-142.46652551561297
64,2.1444444444444444,948.4255684823082,1315.306035418858,-140.171266872792
65,2.177951388888889,961.790672483146,1341.0323857744922,-137.58152234291583
66,2.2114583333333333,,,
67,2.2449652777777778,965.6886561980666,1365.6100058113664,-129.6792252048421
68,2.2784722222222222,979.2791945188524,1413.8159630885266,-125.55013157249721
69,2.3119791666666667,985.3146621618174,1439.908465938374,-119.79638600927217
70,2.345486111111111,985.6486778455718,1447.3545824093778,-115.25394860109168
71,2.3789930555555556,989.1192231862132,1464.6154266711167,-111.68845332043088
72,2.4125,988.8690577310632,1468.6557805158764,-107.60311381696363
73,2.4460069444444446,987.4094501534809,1486.8701982445252,-103.96356569159695
74,2.479513888888889,994.1713158814227,1510.8631366641262,-99.29883788253767
75,2.513020833333333,989.3142762742256,1503.140764289079,-94.8346192569607
76,2.5465277777777775,978.6172066154096,1489.431077270932,-90.02269971684859
77,2.580034722222222,995.0595706218062,1532.6496295154775,-85.42526246943697
78,2.6135416666666664,992.0235621031754,1527.9833163474232,-81.82775692155604
79,2.647048611111111,997.104499438903,1546.4856007409142,-77.64335505687961
80,2.6805555555555554,996.2163824910651,1548.312190626613,-74.60360736623909
81,2.7140625,996.9427281519189,1550.9350998017146,-70.53981566866696
82,2.7475694444444443,995.3156333570196,1561.357535147893,-67.42324292239624
83,2.7810763888888888,990.1808681773243,1550.6891158871742,-63.83401066070019
84,2.814583333333333,975.7342699997696,1515.8734859969506,-60.92747933748814
85,2.8480902777777777,1001.4154589685227,1576.1187908455283,-58.36975453530573
86,2.881597222222222,989.1632558516142,1561.4547534830506,-56.27190116837659
87,2.9151041666666666,984.0009204151733,1550.3345188676988,-53.48532915508139
88,2.948611111111111,1004.5387858227193,1624.030398512932,-50.841660433152924
89,2.9821180555555555,1007.2195313224146,1636.4860758054422,-48.71852442426126
90,3.015625,997.9319235448627,1616.2272805158768,-46.13977269722375
91,3.0491319444444445,989.4412041374467,1616.5481473228656,-43.57546604823
92,3.082638888888889,980.1727315519113,1590.450507526925,-41.027358014373874
93,3.1161458333333334,991.8686571952255,1627.4435720643,-39.41449462797658
94,3.149652777777778,997.7268424910609,1625.984566007285,-37.56044242059522
95,3.1831597222222223,980.1937075720526,1616.5627650043446,-36.08907985542919
96,3.216666666666667,995.7150386547671,1649.9403392500055,-34.06608986751223
97,3.250173611111111,990.7195598895365,1653.179207332189,-32.52928991239179
98,3.2836805555555553,1004.017568058879,1686.4747800759458,-32.08485393833382
99,3.3171874999999997,1002.25610891322,1687.1672440759269,-30.365397588720327
100,3.350694444444444,1001.7397038354289,1696.474671305395,-28.593182507513802
101,3.3842013888888887,988.4683854601543,1676.3816750632814,-27.906223092997777
102,3.417708333333333,1007.7028554450154,1732.3017282017813,-26.330207315698487
103,3.4512152777777776,1005.332906633462,1731.2428385870041,-24.73706627956551
104,3.484722222222222,994.5780148402199,1733.5385191784615,-24.071648111976458
105,3.5182291666666665,1004.3865723451515,1768.8577044041024,-22.626131881680465
